,id,text,created_at,god of war,retweet_count,reply_count,like_count,quote_count,polarity
26418,1601063655520731136,WHOA ELDEN RING WON OVER GOD OF WAR RAGNAROK ,2022-12-09T03:58:16.000Z,1.0,0,0,1,0,0.0
26427,1601063652249198592,My brother started crying because Elden Ring won and he was so nervous God of War wouldve,2022-12-09T03:58:15.000Z,1.0,0,0,0,0,-0.2
26454,1601063640467054592,God of war better tho,2022-12-09T03:58:12.000Z,1.0,0,0,1,0,0.5
26456,1601063640375136262,Im kinda sad God of War  Ragnark didnt win Game of the Year  Thats okay  It won a lot of rewards anyway ,2022-12-09T03:58:12.000Z,1.0,0,0,0,0,0.1
26457,1601063640014016512,NOW HOW THE HELL DID ELDEN RING WIN GAME OF THE YEAR OVER GOD OF WAR       ,2022-12-09T03:58:12.000Z,1.0,0,2,2,0,0.2
26470,1601063632380792834,God of War  gt  Elden Ring,2022-12-09T03:58:10.000Z,1.0,0,0,3,0,0.0
26471,1601063631952949250,God of War might have won in categories  but Elden Ring took home the big one  During the acceptance   As far as Elden Ring  we still have more things we want to do  ,2022-12-09T03:58:10.000Z,1.0,0,0,3,0,0.19999999999999998
26516,1601063612797575168,GOD OF WAR GOT FUCKING ROBBED      ,2022-12-09T03:58:06.000Z,1.0,0,0,3,0,-0.6
26525,1601063610075447297,Elden Ring is not better than God Of War i refuse to accept that BS   ,2022-12-09T03:58:05.000Z,1.0,0,0,0,0,-0.25
26526,1601063610003824640,Hard to say that a game of Elden Rings quality was a surprise to win GotY  but I think we were all expecting God of War to walk away with one more award  Congratulations to them and all the other winners tonight ,2022-12-09T03:58:05.000Z,1.0,0,0,10,0,0.09666666666666668
26529,1601063609173348352,God of War fans rn,2022-12-09T03:58:05.000Z,1.0,0,0,0,0,0.0
26538,1601063603586883584,LFG ELDEN RING GOTY FUCK GOD OF WAR LFGGGGGGGG,2022-12-09T03:58:04.000Z,1.0,0,0,3,0,-0.4
26543,1601063602223341568,QUE ROBO A MANO ARMADA  GOD OF WAR GOTY,2022-12-09T03:58:03.000Z,1.0,0,0,0,0,0.0
26551,1601063596452380672,Elden Ring and God of War wht an amazing games  it was super close and one of the hardest decisions to give award,2022-12-09T03:58:02.000Z,1.0,0,0,0,0,0.4666666666666667
26563,1601063588529328128,Pretty good year of  The Hades   Death Stranding   and Horizon  Burning Shores DLC reveals were amazing  Also happy that Elden Ring and God of War Ragnarok split most awards  My favourite experiences in what I felt was a pretty mediocre year for new games ,2022-12-09T03:58:00.000Z,1.0,0,0,0,0,0.34204545454545454
26580,1601063581113810944,GOD OF WAR ROBBED,2022-12-09T03:57:58.000Z,1.0,0,1,1,0,0.0
26582,1601063580534976513,Elden Ring earned the W   God of War Ragnarok is a great choice as well but well deserved guys ,2022-12-09T03:57:58.000Z,1.0,0,1,3,0,0.8
26592,1601063576466182144,The God of War team definitely has so much to celebrate with around half a dozen awards tonight  God tier game ,2022-12-09T03:57:57.000Z,1.0,0,0,0,0,-0.09166666666666667
26593,1601063575035912194,Well I can t say I m not disappointed that God of War didn t win BUT Elden Ring definitely deserves this so CONGRATULATIONS,2022-12-09T03:57:57.000Z,1.0,0,1,0,0,0.39166666666666666
26609,1601063566710185984,god of war after not winning the millionth award tonight,2022-12-09T03:57:55.000Z,1.0,0,0,0,0,-0.25
26617,1601063565003149312,Congratulations to for winning Overall awardsELDEN RING  GOD OF WAR RAGNAROK  Looks like I won t have to play it  but I may someday,2022-12-09T03:57:54.000Z,1.0,0,0,2,0,0.25
26641,1601063551803985921,God of War Ragnarok will forever be my game of the year  Fuck that ,2022-12-09T03:57:51.000Z,1.0,0,1,2,0,-0.4
26663,1601063542802632708,After God of War taking half the fucking awards Im so glad it didnt win  Wouldve been infinitely happier if Xenoblade Chronicles won like it did for my personal GOTY but eh,2022-12-09T03:57:49.000Z,1.0,0,0,2,0,0.10666666666666669
26666,1601063542052253696,Wow God of War didnt win GOTY  Im actually surprised  I knew Elden Ring was a popular game  I just thought God of War would have taken it ,2022-12-09T03:57:49.000Z,2.0,0,0,0,0,0.24000000000000005
26667,1601063541410496512,God of War got robbed lmao they win almost every category but not Game of the Year ,2022-12-09T03:57:49.000Z,1.0,0,0,3,0,0.5333333333333333
26678,1601063533399388161,Elden Ring beat God of War  Im surprised ,2022-12-09T03:57:47.000Z,1.0,0,0,0,0,0.1
26697,1601063526772375552,God of war gets screwed,2022-12-09T03:57:45.000Z,1.0,0,0,0,0,0.0
26701,1601063524427476993,elden ring vingou red dead que deveria ter ganhado em de god of war,2022-12-09T03:57:45.000Z,1.0,0,0,0,0,-0.1
26703,1601063523961823233,deserves every fucking INCH of the GOTY award this year at  I don t care how good God of War  Ragnarok was is  If there s a new bar in gaming  it s because of Elden Ring Don t me ,2022-12-09T03:57:45.000Z,1.0,0,1,1,0,0.07878787878787878
26710,1601063520820695040,Congrats to Elden Ring for winning Game of the Year  A little disappointed it wasnt God of War Ragnarok but Elden Ring was a phenomenal game  Well done  ,2022-12-09T03:57:44.000Z,1.0,0,0,1,0,-0.12291666666666667
26711,1601063520376074241,I honestly thought it s gonna be God of War Ragnark that will win Game of the Year ,2022-12-09T03:57:44.000Z,1.0,0,0,0,0,0.3333333333333333
26715,1601063519817908224,Yeah  Elden Ring took it as I suspected  but God of War is still my personal GOTY,2022-12-09T03:57:44.000Z,1.0,0,0,1,0,0.0
26717,1601063518488231936,Fuck no God of war deserved it,2022-12-09T03:57:43.000Z,1.0,0,0,0,0,-0.4
26726,1601063514818613248,Sure  I m a little bummed it wasn t God of War Ragnark  but huge congratulations to all the talented developers of Elden Ring ,2022-12-09T03:57:42.000Z,1.0,1,0,1,0,0.353125
26739,1601063508367486977,After playing both  Elden Ring really did deserve the reward God of War is a great game  but Elden Ring was an event  and the size of four or five Souls Games in one map ,2022-12-09T03:57:41.000Z,1.0,0,0,2,0,0.19999999999999998
26748,1601063504542597120,if i were the host of this year  to solve the issue regarding elden ring and god of war combatting for game of the year i would have simply took out a saw and helped the two respective devs cut the trophy in half so they can both have it for themselves,2022-12-09T03:57:40.000Z,1.0,0,0,1,0,-0.14166666666666666
26756,1601063500637696000,god of war should have won ngl but elden ring was also very good,2022-12-09T03:57:39.000Z,1.0,0,0,0,0,0.9099999999999999
26770,1601063494178476032,Smoking on that god of war pack,2022-12-09T03:57:37.000Z,1.0,1,0,3,0,0.0
26776,1601063492161007616,Me literally when Elden Ring won goty over god of war,2022-12-09T03:57:37.000Z,1.0,0,1,2,0,0.0
26800,1601063480551157761,God Of war destroyed tonight but I still think they could have won game of the year,2022-12-09T03:57:34.000Z,1.0,0,0,1,0,-0.4
26815,1601063473827323904,God of War didnt win GOTY  ,2022-12-09T03:57:33.000Z,1.0,0,0,1,0,0.8
26831,1601063466420166656,CONGRATS TO FROMSOFTWARE AND THE ELDEN RING TEAM  WHAT A FANTASTIC GAME It s a shame God of War Ragnark had to lose though  both games are incredible works of art and both deserve it ,2022-12-09T03:57:31.000Z,1.0,0,0,1,0,0.3
26870,1601063450213756928,I FUCKING SAID IT LAST FEBRUARYGOD OF WAR RAGNAROK HAS BEEN OUT FOR MONTH WHAT DID YOU EXPECT    ELDEN RING IS THE FUCKING GOTY AND THERE S NOTHING YOU CAN DO ABOUT IT,2022-12-09T03:57:27.000Z,1.0,1,0,4,0,-0.39999999999999997
26882,1601063444664709121,GOD OF WAR IS TRASH,2022-12-09T03:57:26.000Z,1.0,0,0,2,0,0.0
26889,1601063442160287744,Awful decision  God of War won every other award over Elden Ring  but we are supposed to believe Elden Ring is the better game overall  ,2022-12-09T03:57:25.000Z,1.0,0,0,0,0,-0.205
26892,1601063440755609601,I was rooting for God of War to win GOTY  but Elden Ring isn t a bad choice  Congrats to From Software,2022-12-09T03:57:25.000Z,1.0,0,0,3,0,0.0500000000000001
26894,1601063440524931073,I knew Elden Ring would win God of War is mine though ,2022-12-09T03:57:25.000Z,1.0,0,0,2,0,0.8
26898,1601063437584326658,ELDEN RING WON FUCK  IT SHOULD HAVE BEEN GOD OF WAR  Anyways both goated games GG s,2022-12-09T03:57:24.000Z,1.0,0,0,4,0,-0.4
26901,1601063436472811528,Elden Ring won     How tf did God of War not win    Massive L,2022-12-09T03:57:24.000Z,1.0,0,0,0,0,-0.2
26905,1601063433235214336,Elden Ring was good but God of War Ragnarok should ve been Game of the Year,2022-12-09T03:57:23.000Z,1.0,0,0,0,0,0.14999999999999997
26914,1601063430295015426,I dont mind that Elden Ring won Game of The Year  but God of War deserved to win Best Direction,2022-12-09T03:57:22.000Z,1.0,0,0,0,0,0.4666666666666666
26923,1601063426549510145,YOOOO ELDEN RING TAKING GOTY    Elden Ring has been one of my favorite games this year  but even I was sure God of War would take it  Congrats to the team at     ,2022-12-09T03:57:21.000Z,1.0,0,0,2,0,0.5
26925,1601063426209771521,God of war gt ,2022-12-09T03:57:21.000Z,1.0,0,0,1,0,0.0
26938,1601063423051038723,God of War Ragnarok does not win Game of the Year at  ,2022-12-09T03:57:21.000Z,1.0,1,0,12,1,-0.4
26946,1601063421038170112,Elden Ring was good but I dont think it was Game of the Year good  God of War Ragnarok had an amazing story ,2022-12-09T03:57:20.000Z,1.0,0,0,0,0,0.4
26956,1601063416135053312,Game of the year had to be Elden Ring  Loved God of War but Elden Ring was just something else,2022-12-09T03:57:19.000Z,1.0,0,0,0,0,0.14999999999999997
26972,1601063406609477637,I knew that was coming  God of War is great but Elden Ring is a beast  The nd souls game I played from start to finish behind Bloodborne  Very well deserved,2022-12-09T03:57:17.000Z,1.0,0,0,0,0,0.05
26979,1601063402146701312,After winning so many awards I really though God of War was taking game of the year rather than Elden ring  Both were amazing games in their both way and both deserved to win,2022-12-09T03:57:16.000Z,1.0,0,0,2,0,0.3666666666666667
26980,1601063402138644480,Holy shit  Pardon me I was not expecting Elden Ring to win  was thinking it would be God of War   either way a great choice ,2022-12-09T03:57:16.000Z,1.0,0,0,6,0,0.46666666666666673
27004,1601063394534391808,While I do believe God of War got robbed  its funny how Red Dead Redemption near enough won half the awards in only for God of War to win GoTY  now Ragnark does the same thing,2022-12-09T03:57:14.000Z,2.0,0,0,0,0,0.08703703703703705
27005,1601063394492108800,God of war fans rn,2022-12-09T03:57:14.000Z,1.0,0,0,0,0,0.0
27016,1601063390591741953,  deserves the title  Everything else was mid in comparison  God of War fans are MAIDENLESS ,2022-12-09T03:57:13.000Z,1.0,0,2,0,0,0.0
27024,1601063389027090432,GOD OF WAR GOT ROBBED ,2022-12-09T03:57:12.000Z,1.0,0,0,0,0,0.0
27026,1601063387563073536,ELDEN RING GOTY HUGE L shouldve been GOD OF WAR RAGNARK rightfully,2022-12-09T03:57:12.000Z,1.0,0,0,0,0,0.4000000000000001
27040,1601063381770899456,Well   so much for God Of War winning almost every award  Gray Dull Lifeless Game wins the main one ,2022-12-09T03:57:11.000Z,1.0,0,0,0,0,0.07916666666666665
27041,1601063381448142848,GOD OF WAR RAGNAROK HA PERDIDO EL GOTY VAMOSS,2022-12-09T03:57:11.000Z,1.0,0,1,0,0,0.0
27045,1601063378780577795,Personally I wouldve wanted god of war to win but Im okay with elden ring winning,2022-12-09T03:57:10.000Z,1.0,0,0,0,0,0.45
27082,1601063363634946049,Some shots of the orchestra featuring Xenoblade Chronicles   Stray  Elden Ring  amp  God of War  Ragnarok ,2022-12-09T03:57:06.000Z,1.0,0,0,1,0,0.0
27084,1601063362720169984,Can t believe God of War lost ,2022-12-09T03:57:06.000Z,1.0,0,0,0,0,0.0
27087,1601063361592328197,God of War going  0 only for Elden Ring to win GOTY was the biggest plot twist ever ,2022-12-09T03:57:06.000Z,1.0,0,0,0,0,0.4
27094,1601063358194933761,Huh  I really thought it was going to be God of War Ragnarok  But I guess in some way it makes sense ,2022-12-09T03:57:05.000Z,1.0,0,0,0,0,0.2
27124,1601063350120566784,Elden Ring saw Xenoblade robbed of best OST so it stole GOTY from God of War  Easy W for FromSoft,2022-12-09T03:57:03.000Z,1.0,0,0,2,0,0.7166666666666667
27129,1601063348761636868,Congrats to Elden Ring for winning game of the year  God of War is a beautiful world and game but when you are on one platform  it s hard to win GOTY ,2022-12-09T03:57:03.000Z,1.0,1,0,2,0,0.1763888888888889
27144,1601063346324774913,God of War Ragnark Dominates The Game Awards,2022-12-09T03:57:02.000Z,1.0,1,0,1,0,-0.4
27145,1601063345016033283,Oh  thank god it wasn t God of War,2022-12-09T03:57:02.000Z,1.0,0,0,2,0,0.0
27159,1601063341979766785,God of War Ragnarok won the most awards but Elden Ring wins the most important one ,2022-12-09T03:57:01.000Z,1.0,0,0,0,0,0.42500000000000004
27173,1601063338884354049,God Of War Ragnarok will always be GOTY in my heart,2022-12-09T03:57:00.000Z,1.0,0,0,0,0,0.0
27182,1601063336866480128,Can t be upset  Both Elden Ring and God of War Ragnarok were fantastic,2022-12-09T03:57:00.000Z,1.0,0,0,0,0,0.4
27183,1601063336774627328,Not gonna lie I was hoping God of War won but the fact of the matter is I know a lot of people who still havent beaten it yet,2022-12-09T03:57:00.000Z,1.0,0,0,0,0,0.0
27197,1601063333813444608,Elden Ring wins Game of the Year  After seeing God of War winning Best Action Game I was kind of expecting for them to not win  Well deserved and congrats to the Elden Ring crew,2022-12-09T03:56:59.000Z,1.0,0,0,0,0,0.16250000000000003
27210,1601063330114068481,Game of the Year of   Elden Ring beats out God of War Ragnarok,2022-12-09T03:56:58.000Z,1.0,4,8,46,0,-0.4
27212,1601063329795121158,How does God Of War  Ragnarok win every award except Direction  and not win Game of the Year  HUHHHHHH,2022-12-09T03:56:58.000Z,1.0,0,0,1,0,0.0
27218,1601063327441989634,It s honestly a shame Elden Ring and God of War Ragnarok had to go up against each other They re both great games ,2022-12-09T03:56:58.000Z,1.0,0,0,1,0,0.425
27258,1601063317682139136,Elden Ring and God of War against the competition at The Game Awards tonight,2022-12-09T03:56:55.000Z,1.0,0,0,4,0,-0.4
27263,1601063316402888705,wowwwww  Honestly really surprised won  Really thought God Of War had it in the bag ,2022-12-09T03:56:55.000Z,1.0,0,0,0,0,0.15000000000000002
27280,1601063310996160512,God Of War sweepingElden Ring winning bigFinal Fantasy having the biggest hype for next year,2022-12-09T03:56:54.000Z,1.0,1,0,1,0,0.25
27282,1601063310660874240,GOTY totally bought man     God of War deserved it way better  Even if Elder Ring is good  and it is  its just another Dark Souls clone launched by the same publisher Also known as  The same game   ,2022-12-09T03:56:54.000Z,1.0,0,2,0,0,0.09285714285714286
27300,1601063303861583873,HOW DID GOD OF WAR NOT WIN WHATBUT EYYY ELDEN RING GOTY,2022-12-09T03:56:52.000Z,1.0,5,9,74,0,-0.4
27306,1601063301730824193,So Elden Ring comes back to win Game of the Year  God of War still takes home other awards ,2022-12-09T03:56:52.000Z,1.0,0,0,0,0,0.06875
27307,1601063301722836993,Elden Ring was my guess for game of the year  I never played it but it was huge when it came out  My only question is how do you give every award to God of War and then game of the year to Elden Ring ,2022-12-09T03:56:52.000Z,1.0,0,0,1,0,-0.09999999999999999
27324,1601063297738248192,God of War won more awards but Elden Ring got GOTY I m not saying it doesn t deserve it  but it does make me question what being game of the year means lol,2022-12-09T03:56:51.000Z,1.0,0,5,18,0,0.3
27338,1601063292449193986,god of war merecia mais,2022-12-09T03:56:49.000Z,1.0,0,0,0,0,0.0
27342,1601063292159823874,YO THAT PLOT TWISTI REALLY THOUGHT GOD OF WAR WON CONGRATS TO ELDEN RING,2022-12-09T03:56:49.000Z,1.0,0,1,0,0,0.2
27357,1601063288749465600,GET ABSOLUTELY FUCKED GOD OF WAR YOU PIECE OF SHIT GAME,2022-12-09T03:56:49.000Z,1.0,0,0,0,0,-0.4000000000000001
27358,1601063288569110530,Happy with that   was Elden Ring or God of War  either were worthy winners in my eyes ,2022-12-09T03:56:48.000Z,1.0,0,0,0,0,0.5666666666666667
27368,1601063285805428738,God of War ragnarok is infinitely better the elden ring Ive beaten both played the shit out of both Elden ring isnt even the best Souls game this is an actual joke,2022-12-09T03:56:48.000Z,1.0,0,0,0,0,0.18
27380,1601063283066572803,So disappointed that God Of War Ragnarok lost to Elden Ring its not fair tbh ,2022-12-09T03:56:47.000Z,1.0,0,0,0,0,-0.55
27385,1601063282231615490,As much as I adored God Of War  Ragnarok  Elden Ring consumed my life for an entire month  When I tried to play anything else  I felt guilty for not being on Elden Ring  It so rightfully deserves title   it s a masterpiece,2022-12-09T03:56:47.000Z,1.0,0,1,3,0,-0.09999999999999999
27394,1601063277735251968,I preferred God of War  Ragnarok  and even I would have voted for Elden Ring ,2022-12-09T03:56:46.000Z,1.0,0,0,0,0,0.0
27395,1601063277471334400,elden ring and god of war ragnarok at,2022-12-09T03:56:46.000Z,1.0,0,0,1,0,0.0
27398,1601063276376313856,GOD OF WAR SWEEP    Elden Ring wins Game of the year  CONGRATS,2022-12-09T03:56:46.000Z,1.0,0,0,0,0,-0.05000000000000002
27400,1601063275768139776,You can easily make a case for either God of War or Elden Ring to win GOTY  Both are masterclass in gaming  Congrats to Sony Santa Monica and FROM SOFTWARE for their awards won tonight ,2022-12-09T03:56:45.000Z,1.0,0,1,2,0,0.6166666666666667
27406,1601063273423831040,Oh wow I thought God of War Ragnarok would win game of the year  Congrats  ,2022-12-09T03:56:45.000Z,1.0,0,0,4,0,0.16666666666666666
27420,1601063269917421568,Elden Ring  gt  God of War  Been saying it ,2022-12-09T03:56:44.000Z,1.0,0,0,0,0,0.0
27421,1601063269904457728,NOOOOOOOOOOOOO I CANT BELIEVE THIS GOD OF WAR BEAT ELDEN RING IN ALMOST EVERY CATEGORY EXCEPT THE ONE THAT MATTERED MOST,2022-12-09T03:56:44.000Z,1.0,0,4,5,0,0.5
27425,1601063267711217664,I wouldve preferred an underdog option like xenoblade or plague tale but at least it isnt god of war winning goty  congrats elden ring,2022-12-09T03:56:43.000Z,1.0,0,0,1,0,0.1
27439,1601063262678048768,Glad Game of the year wasn t God Of War again,2022-12-09T03:56:42.000Z,1.0,0,0,0,0,0.04999999999999999
27446,1601063260484440064,God of war ragnarok got robbed,2022-12-09T03:56:42.000Z,1.0,0,0,0,0,0.0
27483,1601063251277942786,Elden ring got game of the year even though god of war ragnarok was better,2022-12-09T03:56:40.000Z,1.0,0,0,0,0,0.04999999999999999
27486,1601063250036019201,God of war got robbed  ,2022-12-09T03:56:39.000Z,1.0,1,0,1,0,0.0
27495,1601063247720816641,elden ring aceito ne maaaaaas eu queria god of war,2022-12-09T03:56:39.000Z,1.0,0,0,0,0,0.0
27501,1601063246340886528,WOAH  I actually wasn t expecting Elden Ring to win given how God of War won literally everything else    ,2022-12-09T03:56:38.000Z,1.0,0,1,0,0,0.4
27505,1601063245271674881,Really thought God Of War would have won that ,2022-12-09T03:56:38.000Z,1.0,0,0,0,0,0.2
27507,1601063245015834624,Yessss     Ngl  I got scared God of War might actually win,2022-12-09T03:56:38.000Z,1.0,0,2,0,0,0.8
27510,1601063243753336833,WOW      i did shed tears in Elden Ring  TEARS OF RAGE  it had nothin on God of War though    this is controversial     ,2022-12-09T03:56:38.000Z,1.0,1,4,10,0,0.325
27599,1601063222240759808,Elden Ring over GOD OF WAR    ,2022-12-09T03:56:33.000Z,1.0,0,0,0,0,0.0
27614,1601063218453295106,Elden Ring wins GOTY  It s not surprising  but it s deserving  God of War Ragnarok still had a great showing tonight  I personally would ve liked to have seen Horizon win one award lol,2022-12-09T03:56:32.000Z,1.0,0,1,2,0,0.44375
27622,1601063217211805696,Damn bro god of war got robbed,2022-12-09T03:56:31.000Z,1.0,0,0,1,0,0.0
27638,1601063211398139904,L god of war better sadly,2022-12-09T03:56:30.000Z,1.0,0,0,0,0,0.0
27662,1601063205207351298,WHAAAAATTTT ELDEN RING COOOKKKK   God Of War Ragnark  people s favorite kalah ,2022-12-09T03:56:29.000Z,1.0,0,0,0,0,0.5
27679,1601063201520910336,So rigged  everyone knows God of war should ve won,2022-12-09T03:56:28.000Z,1.0,0,0,0,0,0.0
27682,1601063200317116418,Let s be honest    God of War won    they got lots of air time  thanks to MVP Chris Judge,2022-12-09T03:56:27.000Z,1.0,0,1,1,0,0.4
27692,1601063198370635776,VOILAAAA A FUCK GOD OF WARVIVE LE ROI ELDEN RING          ,2022-12-09T03:56:27.000Z,1.0,0,0,1,0,-0.4
27694,1601063198131912704,Holy shit  god of war was beat  I mean elden ring was legendary but I felt like GoW brought more heat personally  Congrats to all the nominees though truly amazing games and teams,2022-12-09T03:56:27.000Z,1.0,0,0,1,0,0.26458333333333334
27707,1601063194075594753,Congrats to Elden Ring and Elden Ring fans  but it never really hit for me  God of War Ragnarok was the clear GOTY winner IMO,2022-12-09T03:56:26.000Z,1.0,0,0,0,0,6.938893903907228e-18
27717,1601063191857221633,God of War no ha sido goty  Me voy triste a dormir ,2022-12-09T03:56:25.000Z,1.0,0,0,1,0,0.0
27718,1601063191424880640,Get it right up you god of war fanboys  Elden ring is far superior ,2022-12-09T03:56:25.000Z,1.0,0,1,1,0,0.3619047619047619
27734,1601063187775778820,Elden Ring absolutely deserves game of the year  It will serve as inspiration for future games on how to create a compelling open world full of story through gameplay  God of War Ragnarok is a fine game but does nothing new or interesting,2022-12-09T03:56:24.000Z,1.0,0,0,0,0,0.1103030303030303
27747,1601063183044972544,Game of the Year  Elden Ring    I did not see that comingThought God of War had it  M,2022-12-09T03:56:23.000Z,1.0,0,0,0,0,-0.4
27758,1601063179500388352,I have to agree   Elden Ring comes out on top of God of War Ragnarok  It allowed my magic  having no skill ass to play a Souls game and experience the illusive story,2022-12-09T03:56:22.000Z,1.0,0,0,0,0,0.19999999999999998
27767,1601063176459603968,Elden Ring had a stronghold throughout the year but to beat God of War Ragnorak  Incredible ,2022-12-09T03:56:22.000Z,1.0,0,0,0,0,0.9
27777,1601063174823821312,God of War Ragnarok got robbed ,2022-12-09T03:56:21.000Z,1.0,0,0,1,0,0.0
27782,1601063173570035712,GOD OF WAR AND PS FANS IN SHAMBLES LOL,2022-12-09T03:56:21.000Z,1.0,0,0,0,0,0.8
27793,1601063171024105472,But well done Elden Ring  God of War Ragnarok won a ton of awards anyway but a very pleasant surprise  I think it came very close at the end ,2022-12-09T03:56:20.000Z,1.0,0,0,0,0,0.5766666666666667
27796,1601063170600472577,Wow  How did Elden Ring beat God of War Ragnarok  Elden Ring just won by a landslide ,2022-12-09T03:56:20.000Z,1.0,0,0,2,0,0.1
27801,1601063169631608833,And Elden Ring takes the GOTY award in a tight battle with God of War Ragnarok  Tight competition for two fantastic games ,2022-12-09T03:56:20.000Z,1.0,0,0,1,0,0.01428571428571429
27829,1601063160169271296,  Are you fucking kidding me eldin ring wins goty  Fucking rigged god of war had a better fucking story and better gameplay,2022-12-09T03:56:18.000Z,1.0,0,2,1,0,-0.08333333333333331
27841,1601063157031522304,God of War  Ragnarok gana   de sus nominaciones en y termina perdiendo Game of the Year  Wow ,2022-12-09T03:56:17.000Z,1.0,0,0,0,0,-0.15000000000000002
27849,1601063155408347141,Elden Ring   God of War Ragnarok deserves Game of the Year or even fkn decade award,2022-12-09T03:56:17.000Z,1.0,0,1,1,0,-0.4
27850,1601063155211304963,God of War awards  Elden Ring awards  Game of the Year  Elden Ring,2022-12-09T03:56:17.000Z,1.0,0,0,0,0,-0.4
27851,1601063154905419777,God of War Ragnarok just got swindled,2022-12-09T03:56:17.000Z,1.0,0,0,0,0,0.0
27869,1601063151339859968,ELDEN RING wins Game of the Year at slays God of War  Ragnarok for goty,2022-12-09T03:56:16.000Z,1.0,0,0,2,0,-0.05000000000000002
27877,1601063148819128321,THE GOD OF WAR AWARDS STOLEN BY ELDEN RING THE GOOD TIMELINE ,2022-12-09T03:56:15.000Z,1.0,0,0,0,0,0.7
27878,1601063148785917952,God of War fans right now   ,2022-12-09T03:56:15.000Z,1.0,0,1,3,0,0.2857142857142857
27887,1601063147716374530,God of War after winning everything but GOTY at,2022-12-09T03:56:15.000Z,1.0,3,3,8,0,0.5
27928,1601063138413400069,God of war is robed,2022-12-09T03:56:13.000Z,1.0,0,0,0,0,0.0
27929,1601063138144948229,God of War honestly deserved it in the end but congrats to Elden Ring  hell of a game ,2022-12-09T03:56:13.000Z,1.0,0,0,1,0,0.09999999999999998
27946,1601063133899997184,Elden Ring game Of The year  Igual se lo merecen aunque mi favorito es God Of War,2022-12-09T03:56:12.000Z,1.0,0,0,0,0,-0.4
27952,1601063132713357315,God of war was ROBBED,2022-12-09T03:56:11.000Z,1.0,0,0,1,0,0.0
27956,1601063132100976640,Honestly Elding Ring or God Of War would have both been an awesome winner congrats elding ring you deserved it,2022-12-09T03:56:11.000Z,1.0,0,0,2,0,0.8
27963,1601063131391741952,GOD OF WARDEFEATED,2022-12-09T03:56:11.000Z,1.0,0,1,8,0,0.0
27975,1601063129311752192,God of War was robbed  How did an absolute masterpiece of a game and story loose  No disrespect to Elden ring but just no  GOW is the real winner ,2022-12-09T03:56:10.000Z,1.0,1,3,1,0,-0.019230769230769232
27984,1601063126845501440,Elden Ring won game of the yearHonestly that s who I thought was gonna win but I started to believe with how much God of war ragnarok I thought they might have taken it,2022-12-09T03:56:10.000Z,1.0,0,0,0,0,0.20000000000000004
27991,1601063124886503425,Hey God of War fans   4 years ago  ,2022-12-09T03:56:09.000Z,1.0,0,0,0,0,0.0
28008,1601063121313230848,ManGod Of War should have been GOTYbut they got hella awards so I guess its cool lol,2022-12-09T03:56:09.000Z,1.0,0,0,0,0,0.575
28021,1601063118226231297,WTF just happened at   God Of War Ragnark deserved the GOTY   ,2022-12-09T03:56:08.000Z,1.0,0,1,0,0,-0.5
28048,1601063111032999937,a casa God of War  Elden Ring GOTY,2022-12-09T03:56:06.000Z,1.0,0,0,1,0,0.0
28074,1601063105009590273,Elden Ring wins Game of the Year  I honestly thought God of War had it beat  but cant go wrong with either  Two masterpieces,2022-12-09T03:56:05.000Z,1.0,0,0,1,0,-1.3877787807814457e-17
28082,1601063103013466113,The GOTY winner is Elden Ring not God of War Ragnarok ,2022-12-09T03:56:04.000Z,1.0,2,4,36,0,0.0
28083,1601063103009296386,SUCK IT GOD OF WAR ELDEN RING FOREVERRRRRRRR,2022-12-09T03:56:04.000Z,1.0,0,0,1,0,0.0
28088,1601063102165921792,ELDIN RING YES YOU LOSE GOD OF WAR YESSS,2022-12-09T03:56:04.000Z,1.0,0,0,0,0,0.0
28103,1601063099943223296,ELDEN RING TAKES IT HOME     I was rooting for God of War but I m not shocked  nor upset  GG ,2022-12-09T03:56:03.000Z,1.0,0,0,1,0,0.35
28119,1601063096469987328,In   Red Dead Redemption and Spiderman both deserved Game of the Year more than God of War  which wonThis year  God of War  Ragnarok was the only truly deserving game  So naturally  Elden Ring won,2022-12-09T03:56:03.000Z,2.0,0,0,1,0,0.024999999999999984
28124,1601063095522058246,Awww God of War  Ragnarok did not win Game of the Year  but Elden Ring did  Congrats to the Elden Ring fans  I personally didn t enjoy the game but I am glad you guys got the win ,2022-12-09T03:56:02.000Z,1.0,0,0,1,0,0.1125
28125,1601063095434366976,Elden Ring won because it was a cultural phenomenon  I m not mad at it  It was a great game  I just think God of War  Ragnarok deserved it more,2022-12-09T03:56:02.000Z,1.0,0,0,0,0,0.2625
28126,1601063094993948673,was easily the game of the year  God of war was nice but it wasnt on the same level,2022-12-09T03:56:02.000Z,1.0,0,0,0,0,0.15833333333333333
28127,1601063094490345474,Is it crazy I think God of War was robbed But also  Elden Ring was a cultural event of the decade ,2022-12-09T03:56:02.000Z,1.0,0,0,0,0,-0.25
28146,1601063091231301632,God of War Ragnarok  gt  Elden Ring,2022-12-09T03:56:01.000Z,1.0,36,33,340,5,0.0
28151,1601063090866778113,Lets go Elden Ring  God of War take that L,2022-12-09T03:56:01.000Z,1.0,0,0,0,0,0.0
28153,1601063089918869505,is a great game but it comes no where near   God of war should have won game of the year,2022-12-09T03:56:01.000Z,1.0,0,0,2,0,0.024999999999999994
